id,title,type,date,cve_id,cvss_score,base_severity,type_cwe,epss_score,link,description,vendor,product,versions,epss_high_risk
CERTFR-2025-AVI-0504,Vulnérabilité dans les produits Moxa (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2024-9404,5.3,MEDIUM,CWE-1287,0.00159,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0504/,"This vulnerability could lead to denial-of-service or service crashes. Exploitation of the moxa_cmd service, because of insufficient input validation, allows attackers to disrupt operations. If exposed to public networks, the vulnerability poses a significant remote threat, potentially allowing attackers to shut down affected systems.",Moxa,PT-G510 Series,1.0,0
CERTFR-2025-AVI-0509,Multiples vulnérabilités dans le noyau Linux de SUSE (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2022-3640,5.5,MEDIUM,CWE-119,0.00018,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0509/,"A vulnerability, which was classified as critical, was found in Linux Kernel. Affected is the function l2cap_conn_del of the file net/bluetooth/l2cap_core.c of the component Bluetooth. The manipulation leads to use after free. It is recommended to apply a patch to fix this issue. The identifier of this vulnerability is VDB-211944.",Linux,Kernel,,0
CERTFR-2025-AVI-0509,Multiples vulnérabilités dans le noyau Linux de SUSE (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-28956,5.6,MEDIUM,Non disponible,0.00016,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0509/,Exposure of Sensitive Information in Shared Microarchitectural Structures during Transient Execution for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,,Intel(R) Processors,See references,0
CERTFR-2025-AVI-0509,Multiples vulnérabilités dans le noyau Linux de SUSE (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2022-3619,3.5,LOW,CWE-404,0.0003,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0509/,A vulnerability has been found in Linux Kernel and classified as problematic. This vulnerability affects the function l2cap_recv_acldata of the file net/bluetooth/l2cap_core.c of the component Bluetooth. The manipulation leads to memory leak. It is recommended to apply a patch to fix this issue. VDB-211918 is the identifier assigned to this vulnerability.,Linux,Kernel,,0
CERTFR-2025-AVI-0509,Multiples vulnérabilités dans le noyau Linux de SUSE (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-2312,5.9,MEDIUM,CWE-488,0.00019,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0509/,"A flaw was found in cifs-utils. When trying to obtain Kerberos credentials, the cifs.upcall program from the cifs-utils package makes an upcall to the wrong namespace in containerized environments. This issue may lead to disclosing sensitive data from the host's Kerberos credentials cache.",cifs-utils,cifs-utils,0,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-0917,5.5,MEDIUM,CWE-79,0.00031,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Cognos Analytics 11.2.0, 11.2.1, 11.2.2, 11.2.3, 11.2.4, 12.0.0, 12.0.1, 12.0.2, 12.0.3, and 12.0.4 is vulnerable to stored cross-site scripting. This vulnerability allows a privileged user to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.",IBM,Cognos Analytics,"11.2.0, 11.2.1, 11.2.2, 11.2.3, 11.2.4, 12.0.0, 12.0.1, 12.0.2, 12.0.3, 12.0.4",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-22201,7.5,HIGH,CWE-400,0.00301,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Jetty is a Java based web server and servlet engine. An HTTP/2 SSL connection that is established and TCP congested will be leaked when it times out. An attacker can cause many connections to end up in this state, and the server may run out of file descriptors, eventually causing the server to stop accepting new connections from valid clients. The vulnerability is patched in 9.4.54, 10.0.20, 11.0.20, and 12.0.6.",jetty,jetty.project,">= 9.3.0, <= 9.4.53, >= 10.0.0, <= 10.0.19, >= 11.0.0, <= 11.0.19, >= 12.0.0, <= 12.0.5",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-47944,7.5,HIGH,CWE-248,0.00049,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Multer is a node.js middleware for handling `multipart/form-data`. A vulnerability that is present starting in version 1.4.4-lts.1 and prior to version 2.0.0 allows an attacker to trigger a Denial of Service (DoS) by sending a malformed multi-part upload request. This request causes an unhandled exception, leading to a crash of the process. Users should upgrade to version 2.0.0 to receive a patch. No known workarounds are available.",expressjs,multer,">=1.4.4-lts.1, <2.0.0",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-27219,5.8,MEDIUM,CWE-770,0.00163,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"In the CGI gem before 0.4.2 for Ruby, the CGI::Cookie.parse method in the CGI library contains a potential Denial of Service (DoS) vulnerability. The method does not impose any limit on the length of the raw cookie value it processes. This oversight can lead to excessive resource consumption when parsing extremely large cookies.",ruby-lang,CGI,"0, 0.3.6, 0.4.0",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-25638,8.9,HIGH,CWE-345,0.00048,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"dnsjava is an implementation of DNS in Java. Records in DNS replies are not checked for their relevance to the query, allowing an attacker to respond with RRs from different zones. This vulnerability is fixed in 3.6.0.",dnsjava,dnsjava,< 3.6.0,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2023-45178,6.5,MEDIUM,CWE-20,0.00035,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes DB2 Connect Server) 11.5 CLI is vulnerable to a denial of service when a specially crafted request is used.  IBM X-Force ID:  268073.",IBM,"Db2 for Linux, UNIX and Windows",11.5,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-47076,8.6,HIGH,CWE-20,0.80626,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"CUPS is a standards-based, open-source printing system, and `libcupsfilters` contains the code of the filters of the former `cups-filters` package as library functions to be used for the data format conversion tasks needed in Printer Applications. The `cfGetPrinterAttributes5` function in `libcupsfilters` does not sanitize IPP attributes returned from an IPP server. When these IPP attributes are used, for instance, to generate a PPD file, this can lead to attacker controlled data to be provided to the rest of the CUPS system.",OpenPrinting,libcupsfilters,<= 2.1b1,1
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-56171,7.8,HIGH,CWE-416,7e-05,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a use-after-free in xmlSchemaIDCFillNodeTables and xmlSchemaBubbleIDCNodeTables in xmlschemas.c. To exploit this, a crafted XML document must be validated against an XML schema with certain identity constraints, or a crafted XML schema must be used.",xmlsoft,libxml2,"0, 2.13.0",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-1975,7.5,HIGH,Non disponible,0.00387,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"If a server hosts a zone containing a ""KEY"" Resource Record, or a resolver DNSSEC-validates a ""KEY"" Resource Record from a DNSSEC-signed domain in cache, a client can exhaust resolver CPU resources by sending a stream of SIG(0) signed requests.
This issue affects BIND 9 versions 9.0.0 through 9.11.37, 9.16.0 through 9.16.50, 9.18.0 through 9.18.27, 9.19.0 through 9.19.24, 9.9.3-S1 through 9.11.37-S1, 9.16.8-S1 through 9.16.49-S1, and 9.18.11-S1 through 9.18.27-S1.",ISC,BIND 9,"9.0.0, 9.16.0, 9.18.0, 9.19.0, 9.9.3-S1, 9.16.8-S1, 9.18.11-S1",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-31881,6.5,MEDIUM,CWE-770,0.0019,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 10.5, 11.1, and 11.5 is vulnerable to a denial of service as the server may crash when using a specially crafted query on certain columnar tables by an authenticated user.  IBM X-Force ID:  287613.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-24970,7.5,HIGH,CWE-20,0.00124,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Netty, an asynchronous, event-driven network application framework, has a vulnerability starting in version 4.1.91.Final and prior to version 4.1.118.Final. When a special crafted packet is received via SslHandler it doesn't correctly handle validation of such a packet in all cases which can lead to a native crash. Version 4.1.118.Final contains a patch. As workaround its possible to either disable the usage of the native SSLEngine or change the code manually.",netty,netty,">= 4.1.91.Final, <= 4.1.117.Final",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-0923,5.3,MEDIUM,CWE-540,0.00032,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Cognos Analytics 11.2.0, 11.2.1, 11.2.2, 11.2.3, 11.2.4, 12.0.0, 12.0.1, 12.0.2, 12.0.3, and 12.0.4 stores source code on the web server that could aid in further attacks against the system.",IBM,Cognos Analytics,"11.2.0, 11.2.1, 11.2.2, 11.2.3, 11.2.4, 12.0.0, 12.0.1, 12.0.2, 12.0.3, 12.0.4",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-1737,7.5,HIGH,Non disponible,0.00684,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Resolver caches and authoritative zone databases that hold significant numbers of RRs for the same hostname (of any RTYPE) can suffer from degraded performance as content is being added or updated, and also when handling client queries for this name.
This issue affects BIND 9 versions 9.11.0 through 9.11.37, 9.16.0 through 9.16.50, 9.18.0 through 9.18.27, 9.19.0 through 9.19.24, 9.11.4-S1 through 9.11.37-S1, 9.16.8-S1 through 9.16.50-S1, and 9.18.11-S1 through 9.18.27-S1.",ISC,BIND 9,"9.11.0, 9.16.0, 9.18.0, 9.19.0, 9.11.4-S1, 9.16.8-S1, 9.18.11-S1",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-31880,5.3,MEDIUM,CWE-770,0.00105,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 10.5, 11.1, and 11.5 is vulnerable to a denial of service, under specific configurations, as the server may crash when using a specially crafted SQL statement by an authenticated user.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-29025,5.3,MEDIUM,CWE-770,0.00056,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Netty is an asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. The `HttpPostRequestDecoder` can be tricked to accumulate data. While the decoder can store items on the disk if configured so, there are no limits to the number of fields the form can have, an attacher can send a chunked post consisting of many small fields that will be accumulated in the `bodyListHttpData` list. The decoder cumulates bytes in the `undecodedChunk` buffer until it can decode a field, this field can cumulate data without limits. This vulnerability is fixed in 4.1.108.Final.",netty,netty,< 4.1.108.Final,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-28762,5.3,MEDIUM,CWE-770,0.00075,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes DB2 Connect Server) 10.5, 11.1, and 11.5 is vulnerable to denial of service with a specially crafted query under certain conditions.  IBM X-Force ID:  285246.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-14893,7.5,HIGH,CWE-502,0.00698,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A flaw was discovered in FasterXML jackson-databind in all versions before 2.9.10 and 2.10.0, where it would permit polymorphic deserialization of malicious objects using the xalan JNDI gadget when used in conjunction with polymorphic type handling methods such as `enableDefaultTyping()` or when @JsonTypeInfo is using `Id.CLASS` or `Id.MINIMAL_CLASS` or in any other way which ObjectMapper.readValue might instantiate objects from unsafe sources. An attacker could use this flaw to execute arbitrary code.",Red Hat,jackson-databind,"2.9.10, 2.10.0",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-43859,9.1,CRITICAL,CWE-444,0.00052,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"h11 is a Python implementation of HTTP/1.1. Prior to version 0.16.0, a leniency in h11's parsing of line terminators in chunked-coding message bodies can lead to request smuggling vulnerabilities under certain conditions. This issue has been patched in version 0.16.0. Since exploitation requires the combination of buggy h11 with a buggy (reverse) proxy, fixing either component is sufficient to mitigate this issue.",python-hyper,h11,< 0.16.0,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-51744,3.1,LOW,CWE-755,0.00014,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"golang-jwt is a Go implementation of JSON Web Tokens. Unclear documentation of the error behavior in `ParseWithClaims` can lead to situation where users are potentially not checking errors in the way they should be. Especially, if a token is both expired and invalid, the errors returned by `ParseWithClaims` return both error codes. If users only check for the `jwt.ErrTokenExpired ` using `error.Is`, they will ignore the embedded `jwt.ErrTokenSignatureInvalid` and thus potentially accept invalid tokens. A fix has been back-ported with the error handling logic from the `v5` branch to the `v4` branch. In this logic, the `ParseWithClaims` function will immediately return in ""dangerous"" situations (e.g., an invalid signature), limiting the combined errors only to situations where the signature is valid, but further validation failed (e.g., if the signature is valid, but is expired AND has the wrong audience). This fix is part of the 4.5.1 release. We are aware that this changes the behaviour of an established function and is not 100 % backwards compatible, so updating to 4.5.1 might break your code. In case you cannot update to 4.5.0, please make sure that you are properly checking for all errors (""dangerous"" ones first), so that you are not running in the case detailed above.",golang-jwt,jwt,< 4.5.1,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2022-3510,7.5,HIGH,Non disponible,0.00053,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

",Google,ProtocolBuffers,"3.21.0, 3.20.0, 3.19.0, 3.16.0",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2022-3509,7.5,HIGH,Non disponible,0.00096,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A parsing issue similar to CVE-2022-3171, but with textformat in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.",Google,ProtocolBuffers,"3.21.0, 3.20.0, 3.19.0, 3.16.0",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-21634,7.5,HIGH,CWE-770,0.0033,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Amazon Ion is a Java implementation of the Ion data notation. Prior to version 1.10.5, a potential denial-of-service issue exists in `ion-java` for applications that use `ion-java` to deserialize Ion text encoded data, or deserialize Ion text or binary encoded data into the `IonValue` model and then invoke certain `IonValue` methods on that in-memory representation. An actor could craft Ion data that, when loaded by the affected application and/or processed using the `IonValue` model, results in a `StackOverflowError` originating from the `ion-java` library. The patch is included in `ion-java` 1.10.5. As a workaround, do not load data which originated from an untrusted source or that could have been tampered with.",amazon-ion,ion-java,< 1.10.5,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-37529,6.5,MEDIUM,CWE-789,0.00132,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 11.1 and 11.5 could allow an authenticated user to cause a denial of service with a specially crafted query due to improper memory allocation.  IBM X-Force ID:  294295.",IBM,"Db2 for Linux, UNIX and Windows","11.1, 11.5",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-53382,4.9,MEDIUM,CWE-94,0.00041,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Prism (aka PrismJS) through 1.29.0 allows DOM Clobbering (with resultant XSS for untrusted input that contains HTML but does not directly contain JavaScript), because document.currentScript lookup can be shadowed by attacker-injected HTML elements.",PrismJS,Prism,0,0
